2020-12-28 22:19:30,771:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:30,981:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:30,981:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:30,981:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:31,150:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:31,150:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:31,150:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:31,379:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:31,379:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:31,379:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:31,592:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:31,592:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:31,592:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:19:40,373:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:19:40,373:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:19:40,373:__main__:DEBUG log for Func <function api_post at 0x04523418> with args:(<tkinter.StringVar object at 0x0451A8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:25:02,914:__main__:DEBUG log for Func <function api_post at 0x03DF3418> with args:(<tkinter.StringVar object at 0x03DEA8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:25:02,914:__main__:DEBUG log for Func <function api_post at 0x03DF3418> with args:(<tkinter.StringVar object at 0x03DEA8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:25:02,914:__main__:DEBUG log for Func <function api_post at 0x03DF3418> with args:(<tkinter.StringVar object at 0x03DEA8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:36:10,164:__main__:DEBUG log for Func <function api_post at 0x043D3418> with args:(<tkinter.StringVar object at 0x043CA8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:36:10,164:__main__:DEBUG log for Func <function api_post at 0x043D3418> with args:(<tkinter.StringVar object at 0x043CA8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:36:10,164:__main__:DEBUG log for Func <function api_post at 0x043D3418> with args:(<tkinter.StringVar object at 0x043CA8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:36:12,126:__main__:DEBUG log for Func <function api_post at 0x043D3418> with args:(<tkinter.StringVar object at 0x043CA8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:36:12,126:__main__:DEBUG log for Func <function api_post at 0x043D3418> with args:(<tkinter.StringVar object at 0x043CA8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:36:12,126:__main__:DEBUG log for Func <function api_post at 0x043D3418> with args:(<tkinter.StringVar object at 0x043CA8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:36:12,721:__main__:DEBUG log for Func <function api_post at 0x043D3418> with args:(<tkinter.StringVar object at 0x043CA8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:36:12,721:__main__:DEBUG log for Func <function api_post at 0x043D3418> with args:(<tkinter.StringVar object at 0x043CA8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:36:12,721:__main__:DEBUG log for Func <function api_post at 0x043D3418> with args:(<tkinter.StringVar object at 0x043CA8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:36:12,949:__main__:DEBUG log for Func <function api_post at 0x043D3418> with args:(<tkinter.StringVar object at 0x043CA8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:36:12,949:__main__:DEBUG log for Func <function api_post at 0x043D3418> with args:(<tkinter.StringVar object at 0x043CA8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:36:12,949:__main__:DEBUG log for Func <function api_post at 0x043D3418> with args:(<tkinter.StringVar object at 0x043CA8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:36:13,163:__main__:DEBUG log for Func <function api_post at 0x043D3418> with args:(<tkinter.StringVar object at 0x043CA8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:36:13,163:__main__:DEBUG log for Func <function api_post at 0x043D3418> with args:(<tkinter.StringVar object at 0x043CA8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:36:13,163:__main__:DEBUG log for Func <function api_post at 0x043D3418> with args:(<tkinter.StringVar object at 0x043CA8F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:36:15,308:__main__:DEBUG log for Func <function api_post at 0x043D3418> with args:(<tkinter.StringVar object at 0x043CA8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:36:15,308:__main__:DEBUG log for Func <function api_post at 0x043D3418> with args:(<tkinter.StringVar object at 0x043CA8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:36:15,308:__main__:DEBUG log for Func <function api_post at 0x043D3418> with args:(<tkinter.StringVar object at 0x043CA8F8>, '/keypress/power') and kwargs:{}
2020-12-28 22:40:49,997:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/power') and kwargs:{}
